snapshot,balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
200000,ge10,P2PKH,inactive,2137,68302,35191165288635,2137,68302,35191165288635,13.11
200000,ge10,P2PKH,never_spent,34013,252307,538026237629587,1,1,3900000000,48.44
200000,ge10,P2SH,active,1,1,1000000000,1,1,1000000000,0.00
200000,ge10,P2SH,all,3,5,121743400000,1,1,1000000000,0.00
200000,ge10,P2SH,never_spent,2,4,120743400000,0,0,0,0.00
200000,ge100,All,active,2295,96168,164597574776802,2294,95121,164336274936331,18.45
200000,ge100,All,all,10278,179615,652861175818476,2756,118005,195712851304465,34.40
200000,ge100,All,inactive,404,22027,29831175037368,404,22027,29831175037368,4.23
200000,ge100,All,never_spent,7579,61420,458432426004306,58,857,1545401330766,11.72
200000,ge100,Other,active,1,1047,261299840471,0,0,0,0.18
200000,ge100,Other,all,1,1047,261299840471,0,0,0,0.18
200000,ge100,P2PK,active,1,9,65045857199,1,9,65045857199,0.00
200000,ge100,P2PK,all,59,866,1610447187965,59,866,1610447187965,0.10
200000,ge100,P2PK,never_spent,58,857,1545401330766,58,857,1545401330766,0.10
200000,ge100,P2PKH,active,2293,95112,164271229079132,2293,95112,164271229079132,18.26
200000,ge100,P2PKH,all,10216,177698,650868685390040,2697,117139,194102404116500,34.12
200000,ge100,P2PKH,inactive,404,22027,29831175037368,404,22027,29831175037368,4.23
200000,ge100,P2PKH,never_spent,7519,60559,456766281273540,0,0,0,11.63
200000,ge100,P2SH,all,2,4,120743400000,0,0,0,0.00
200000,ge100,P2SH,never_spent,2,4,120743400000,0,0,0,0.00
200000,ge1000,All,active,275,15571,112324483543690,274,14524,112063183703219,2.97
200000,ge1000,All,all,1115,20133,425125744947706,327,15517,133485544540851,3.85
200000,ge1000,All,inactive,52,992,21099043837632,52,992,21099043837632,0.19
200000,ge1000,All,never_spent,788,3570,291702217566384,1,1,323317000000,0.69
200000,ge1000,Other,active,1,1047,261299840471,0,0,0,0.18
200000,ge1000,Other,all,1,1047,261299840471,0,0,0,0.18
200000,ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
200000,ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
