balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge10,All,active,13706,1183251,231297665015147,13723,1006365,231035239433695,390.32
ge10,All,all,138316,2095984,1392308216756763,59832,1427855,519919978021259,553.64
ge10,All,inactive,9584,383748,106179712253594,9594,383748,106179712253594,147.26
ge10,All,never_spent,115026,528985,1054830839488022,36515,37742,182705026333970,16.06
ge10,Other,active,1,176886,262425581452,0,0,0,0.00
ge10,Other,all,1,176886,262425581452,0,0,0,0.00
ge10,P2PK,all,36517,37728,182662652284698,36522,37727,182662652284698,16.61
ge10,P2PK,inactive,12,1215,56491046083,13,1215,56491046083,0.32
ge10,P2PK,never_spent,36505,36513,182606161238615,36507,36512,182606161238615,16.06
ge10,P2PKH,active,12229,896788,132821315727321,12230,896788,132821315727321,344.23
ge10,P2PKH,all,97093,1764597,1062948349768379,23650,1279560,237352683590680,493.08
ge10,P2PKH,inactive,9513,381542,104432502768004,9517,381542,104432502768004,146.85
ge10,P2PKH,never_spent,75351,486267,825694531273054,1903,1230,98865095355,2.01
ge10,P2SH,active,1476,109577,98213923706374,1493,109577,98213923706374,46.09
ge10,P2SH,all,4705,116773,146434789122234,1563,110568,99904642145881,46.50
ge10,P2SH,inactive,59,991,1690718439507,70,991,1690718439507,0.41
ge10,P2SH,never_spent,3170,6205,46530146976353,0,0,0,0.00
ge100,All,active,2035,814757,198984345326256,2037,637871,198721919744804,247.86
ge100,All,all,17036,1041987,984378468065349,3530,707575,283118500146523,274.46
ge100,All,inactive,1459,69661,83166218216741,1458,69661,83166218216741,26.57
ge100,All,never_spent,13542,157569,702227904522352,35,43,1230362184978,0.03
ge100,Other,active,1,176886,262425581452,0,0,0,0.00
ge100,Other,all,1,176886,262425581452,0,0,0,0.00
ge100,P2PK,all,33,543,1167295632429,34,543,1167295632429,0.26
ge100,P2PK,inactive,1,505,17604732429,0,505,17604732429,0.00
ge100,P2PK,never_spent,32,38,1149690900000,33,38,1149690900000,0.03
ge100,P2PKH,active,1734,550504,103812744897182,1735,550504,103812744897182,211.15
ge100,P2PKH,all,16190,775380,847595580090623,3188,619158,185469532194796,237.52
ge100,P2PKH,inactive,1439,68649,81576116012636,1439,68649,81576116012636,26.35
ge100,P2PKH,never_spent,13017,156227,662206719180805,14,5,80671284978,0.02
ge100,P2SH,active,300,87367,94909174847622,302,87367,94909174847622,36.71
ge100,P2SH,all,812,89178,135353166760845,321,87874,96481672319298,36.92
ge100,P2SH,inactive,19,507,1572497471676,19,507,1572497471676,0.21
ge100,P2SH,never_spent,493,1304,38871494441547,0,0,0,0.00
ge1000,All,active,226,279306,149515650684455,225,102420,149253225103003,41.67
ge1000,All,all,1792,369110,636783483834173,371,108176,198694829979008,43.90
ge1000,All,inactive,145,5755,49118287876005,145,5755,49118287876005,2.23
ge1000,All,never_spent,1421,84049,438149545273713,1,1,323317000000,0.00
ge1000,Other,active,1,176886,262425581452,0,0,0,0.00
ge1000,Other,all,1,176886,262425581452,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,174,36553,60999539132041,174,36553,60999539132041,14.01
ge1000,P2PKH,all,1667,125417,519568953666196,318,41913,109119134098046,16.07
ge1000,P2PKH,inactive,143,5360,48119594966005,143,5360,48119594966005,2.06
ge1000,P2PKH,never_spent,1350,83504,410449819568150,1,0,0,0.00
ge1000,P2SH,active,51,65867,88253685970962,51,65867,88253685970962,27.67
ge1000,P2SH,all,123,66806,116628787586525,53,66262,89252378880962,27.83
ge1000,P2SH,inactive,2,395,998692910000,2,395,998692910000,0.17
ge1000,P2SH,never_spent,70,544,27376408705563,0,0,0,0.00
