balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
all,P2WSH,active,47139,259871,61316827503525,47139,259871,61316827503525,38.72
all,P2WSH,all,1145688,2695963,136441208145203,86576,373730,68853318238006,401.70
all,P2WSH,inactive,39437,113859,7536490734481,39437,113859,7536490734481,16.96
all,P2WSH,never_spent,1059112,2322233,67587889907197,0,0,0,346.01
ge1,All,active,41172,4840954,330334566461035,41172,4840954,330334566461035,757.29
ge1,All,all,974852,10949864,1861098194297842,150193,7563389,676694242351528,1710.06
ge1,All,inactive,64063,2411937,161178703835946,64063,2411937,161178703835946,388.78
ge1,All,never_spent,869617,3696973,1369584924000861,44958,310498,185180972054547,563.99
ge1,Other,all,5,197317,263358505101,4,10,598014231,34.73
ge1,Other,inactive,1,6,202304590,1,6,202304590,0.00
ge1,Other,never_spent,4,197311,263156200511,3,4,395709641,34.73
ge1,P2PK,all,34311,34406,171622436695372,34311,34405,171617436695372,3.82
ge1,P2PK,inactive,9,9,23264000000,9,9,23264000000,0.00
ge1,P2PK,never_spent,34302,34397,171599172695372,34302,34396,171594172695372,3.82
ge1,P2PKH,active,5983,2254314,39704402407407,5983,2254314,39704402407407,432.83
ge1,P2PKH,all,229825,4839219,435293442118720,37071,3603571,114496542941318,929.13
ge1,P2PKH,inactive,31018,1275391,74732407852879,31018,1275391,74732407852879,244.88
ge1,P2PKH,never_spent,192824,1309514,320856631858434,70,73866,59732681032,251.43
ge1,P2SH,active,6461,526208,67818026733716,6461,526208,67818026733716,92.61
ge1,P2SH,all,196687,1250910,371335313667672,17801,830443,125503292131054,220.16
ge1,P2SH,inactive,11340,304235,57685265397338,11340,304235,57685265397338,53.55
ge1,P2SH,never_spent,178886,420467,245832021536618,0,0,0,74.00
ge1,P2TR,active,1264,197431,4670433054883,1264,197431,4670433054883,20.34
ge1,P2TR,all,12127,744168,18550873294592,12127,744168,18550873294592,76.65
ge1,P2TR,inactive,352,344756,398170448778,352,344756,398170448778,35.51
ge1,P2TR,never_spent,10511,201981,13482269790931,10511,201981,13482269790931,20.80
ge1,P2WPKH,active,26501,1785832,156925820004072,26501,1785832,156925820004072,200.01
ge1,P2WPKH,all,473496,3597792,730521174555007,47546,2266955,177803255838269,402.95
ge1,P2WPKH,inactive,20973,480872,20833034656626,20973,480872,20833034656626,53.86
ge1,P2WPKH,never_spent,426022,1331088,552762319894309,72,251,44401177571,149.08
ge1,P2WSH,active,963,77169,61215884260957,963,77169,61215884260957,11.50
ge1,P2WSH,all,28401,286052,133511595461378,1333,83837,68722243436692,42.62
ge1,P2WSH,inactive,370,6668,7506359175735,370,6668,7506359175735,0.99
ge1,P2WSH,never_spent,27068,202215,64789352024686,0,0,0,30.13
ge10,All,active,8177,1103069,321426799301740,8177,1103069,321426799301740,152.39
ge10,All,all,150496,2821823,1656760553075457,52785,1741303,650756800865929,451.33
ge10,All,inactive,8999,525622,146662659733719,8999,525622,146662659733719,92.58
ge10,All,never_spent,133320,1193132,1188671094039998,35609,112612,182667341830470,206.36
ge10,Other,all,1,197307,262760490870,0,0,0,34.73
ge10,Other,never_spent,1,197307,262760490870,0,0,0,34.73
ge10,P2PK,all,34226,34249,171598810982678,34226,34248,171593810982678,3.80
ge10,P2PK,inactive,7,7,22364000000,7,7,22364000000,0.00
ge10,P2PK,never_spent,34219,34242,171576446982678,34219,34241,171571446982678,3.80
ge10,P2PKH,active,1393,196126,38366369480489,1393,196126,38366369480489,37.66
ge10,P2PKH,all,36907,1226044,386445171798822,6370,621746,106067079345883,235.40
ge10,P2PKH,inactive,4962,352169,67657491287861,4962,352169,67657491287861,67.62
ge10,P2PKH,never_spent,30552,677749,280421311030472,15,73451,43218577533,130.13
ge10,P2SH,active,1472,176085,66352762939541,1472,176085,66352762939541,30.99
ge10,P2SH,all,24907,345788,327056339090310,3321,260795,121475152989251,60.86
ge10,P2SH,inactive,1849,84710,55122390049710,1849,84710,55122390049710,14.91
ge10,P2SH,never_spent,21586,84993,205581186101059,0,0,0,14.96
ge10,P2TR,active,224,10494,4385507865590,224,10494,4385507865590,1.08
ge10,P2TR,all,1638,15640,15732526696876,1638,15640,15732526696876,1.61
ge10,P2TR,inactive,47,245,321356081584,47,245,321356081584,0.03
ge10,P2TR,never_spent,1367,4901,11025662749702,1367,4901,11025662749702,0.50
ge10,P2WPKH,active,4722,666934,151287206384493,4722,666934,151287206384493,74.70
ge10,P2WPKH,all,47395,932126,628114633355116,6788,752309,167431371279982,104.40
ge10,P2WPKH,inactive,2058,85356,16117151374932,2058,85356,16117151374932,9.56
ge10,P2WPKH,never_spent,40615,179836,460710275595691,8,19,27013520557,20.14
ge10,P2WSH,active,366,53430,61034952631627,366,53430,61034952631627,7.96
ge10,P2WSH,all,5422,70669,127550310660785,442,56565,68456859571259,10.53
ge10,P2WSH,inactive,76,3135,7421906939632,76,3135,7421906939632,0.47
ge10,P2WSH,never_spent,4980,14104,59093451089526,0,0,0,2.10
ge100,All,active,2667,291852,305848914813963,2667,291852,305848914813963,47.65
ge100,All,all,20023,1207752,1233148296336486,4111,500429,440966659370067,215.36
ge100,All,inactive,1292,208089,126137592380217,1292,208089,126137592380217,38.04
ge100,All,never_spent,16064,707811,801161789142306,152,488,8980152175887,129.67
ge100,Other,all,1,197307,262760490870,0,0,0,34.73
ge100,Other,never_spent,1,197307,262760490870,0,0,0,34.73
ge100,P2PK,all,24,26,1024621000000,24,26,1024621000000,0.00
ge100,P2PK,never_spent,24,26,1024621000000,24,26,1024621000000,0.00
ge100,P2PKH,active,312,120445,35277863668920,312,120445,35277863668920,23.13
ge100,P2PKH,all,5179,739978,301955806639422,1056,284414,91363712065369,142.08
ge100,P2PKH,inactive,744,163969,56085848396449,744,163969,56085848396449,31.48
ge100,P2PKH,never_spent,4123,455564,210592094574053,0,0,0,87.47
ge100,P2SH,active,349,75488,63236036751939,349,75488,63236036751939,13.29
ge100,P2SH,all,4087,118061,272521177678205,647,99861,114257728699777,20.78
ge100,P2SH,inactive,298,24373,51021691947838,298,24373,51021691947838,4.29
ge100,P2SH,never_spent,3440,18200,158263448978428,0,0,0,3.20
ge100,P2TR,active,47,1006,3905222682829,47,1006,3905222682829,0.10
ge100,P2TR,all,185,1525,12085023612664,185,1525,12085023612664,0.16
ge100,P2TR,inactive,11,58,238320746747,11,58,238320746747,0.01
ge100,P2TR,never_spent,127,461,7941480183088,127,461,7941480183088,0.05
ge100,P2WPKH,active,1788,81394,143020895948060,1788,81394,143020895948060,9.12
ge100,P2WPKH,all,9305,131323,532095070758679,2002,99419,154572899329642,14.71
ge100,P2WPKH,inactive,213,18024,11537952388783,213,18024,11537952388783,2.02
ge100,P2WPKH,never_spent,7304,31905,377536222421836,1,1,14050992799,3.57
ge100,P2WSH,active,171,13519,60408895762215,171,13519,60408895762215,2.01
ge100,P2WSH,all,1242,19532,113203836156646,197,15184,67662674662615,2.91
ge100,P2WSH,inactive,26,1665,7253778900400,26,1665,7253778900400,0.25
ge100,P2WSH,never_spent,1045,4348,45541161494031,0,0,0,0.65
ge1000,All,active,360,60845,230965193279922,360,60845,230965193279922,8.51
ge1000,All,all,2017,421683,716425753819678,628,188511,334033454098567,73.49
ge1000,All,inactive,252,127548,97447584449428,252,127548,97447584449428,23.96
ge1000,All,never_spent,1405,233290,388012976090328,16,118,5620676369217,41.01
ge1000,Other,all,1,197307,262760490870,0,0,0,34.73
ge1000,Other,never_spent,1,197307,262760490870,0,0,0,34.73
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,50,9419,28149202729806,50,9419,28149202729806,1.81
ge1000,P2PKH,all,617,150766,186977662191835,190,125509,67652202465454,28.95
ge1000,P2PKH,inactive,140,116090,39502999735648,140,116090,39502999735648,22.29
ge1000,P2PKH,never_spent,427,25257,119325459726381,0,0,0,4.85
ge1000,P2SH,active,80,13885,55161413273391,80,13885,55161413273391,2.44
ge1000,P2SH,all,403,23240,159906926080089,168,19895,100398611262042,4.09
ge1000,P2SH,inactive,88,6010,45237197988651,88,6010,45237197988651,1.06
ge1000,P2SH,never_spent,235,3345,59508314818047,0,0,0,0.59
ge1000,P2TR,active,11,402,3062143132566,11,402,3062143132566,0.04
ge1000,P2TR,all,26,519,8359502501783,26,519,8359502501783,0.05
ge1000,P2TR,never_spent,15,117,5297359369217,15,117,5297359369217,0.01
ge1000,P2WPKH,active,171,35505,88983288929481,171,35505,88983288929481,3.98
ge1000,P2WPKH,all,833,47464,283356925235494,188,40876,95220899232415,5.32
ge1000,P2WPKH,inactive,17,5371,6237610302934,17,5371,6237610302934,0.60
ge1000,P2WPKH,never_spent,645,6588,188136026003079,0,0,0,0.74
ge1000,P2WSH,active,48,1634,55609145214678,48,1634,55609145214678,0.24
ge1000,P2WSH,all,136,2386,77238660319607,55,1711,62078921636873,0.36
ge1000,P2WSH,inactive,7,77,6469776422195,7,77,6469776422195,0.01
ge1000,P2WSH,never_spent,81,675,15159738682734,0,0,0,0.10
